Address,2019 EUI,"2019 EUI Quartile
(Top being the least energy intensive quartile)",2020 EUI,"2020 EUI Quartile
(Top being the least energy intensive quartile)",2021 EUI,"2021 EUI Quartile 
(Top being the least energy intensive quartile)",Building Type,Main Function,Building Size,TOP/CSC Year,Green Mark Award,Year of Green Mark Award,Green Mark Version,GFA,AC Area,AC Area Percentage,No. Of Hotel Rooms,Type of Air-conditioning System,Age  of Chiller,Air-con system efficiency (kW/RT),Date of Last Audit/Health Check,LED Percentage Usage,Installation of Solar PV,Remarks,postal_code,lat,lon,plan_area
"9 RAFFLES PLACE, SINGAPORE 048619",202.80916604791122,3rd,183.12823378491322,3rd,185.43405119633036,3rd,Commercial Building,Office,Large,1998.0,Platinum,2021.0,Existing Building for Non-Residential buildings (version 3),102898.0,81652.0,0.797725585212396,0.0,Water Cooled Chilled Water Plant,5.0,0.61,2017-01-23,13.0,N,,048619,1.28348363276903,103.850574036014,DOWNTOWN CORE
"1 INTERNATIONAL BUSINESS PARK, SINGAPORE 609917",238.63829992988903,3rd,197.31095423446075,3rd,181.73974324879723,3rd,Commercial Building,Office,Large,1998.0,GoldPlus,2021.0,Existing Non-Residental Buildings ENRB: 2017,41363.0,28100.0,0.6793511108962116,0.0,Water Cooled Chilled Water Plant,1.0,0.6,2021-05-10,12.0,N,,609917,1.32906062869386,103.748667927372,JURONG EAST
"10 EUNOS ROAD 8, SINGAPORE 408600",216.59709869614022,3rd,187.5277548200871,3rd,181.70844795046074,3rd,Commercial Building,Office,Large,1999.0,,,,162134.0,153490.0,0.9466860744816017,0.0,Water Cooled Chilled Water Plant,10.0,0.63,,0.0,N,,408600,1.31902706853881,103.894758505483,GEYLANG
"80 ROBINSON ROAD, SINGAPORE 068898",185.48778382907415,2nd,171.36336727788338,3rd,181.44050078953305,3rd,Commercial Building,Office,Large,1997.0,,,,31031.0,25833.0,0.8324900905546067,0.0,Water Cooled Chilled Water Plant,20.0,,,0.0,N,,068898,1.28013746997584,103.849316412731,DOWNTOWN CORE
"1 GEORGE STREET, SINGAPORE 049145",214.99488008362206,3rd,188.5705222508275,3rd,181.34524109095835,3rd,Commercial Building,Office,Large,2004.0,GoldPlus,2021.0,Existing Building for Non-Residential buildings (version 2.1),51661.0,41621.0,0.8056561042178819,0.0,Water Cooled Chilled Water Plant,16.0,0.72,2020-10-12,36.0,N,,049145,1.28554561014596,103.847771909584,DOWNTOWN CORE
"18 SCIENCE PARK DRIVE, SINGAPORE 118229",1062.1221448467966,Bottom,599.4343546889507,Bottom,176.8008356545961,3rd,Commercial Building,Office,Large,1992.0,,,,16155.0,12691.0,0.7855772206747137,0.0,Water Cooled Chilled Water Plant,8.0,0.69,2014-05-05,80.0,N,,118229,1.29020797784005,103.788268018287,QUEENSTOWN
"1 HAMPSHIRE ROAD, SINGAPORE 219428",231.3202795137516,3rd,185.35978482714975,3rd,175.24180260000526,3rd,Commercial Building,Office,Large,1997.0,,,,37923.0,30003.0,0.791155762993434,0.0,Others,4.0,,,0.0,N,,219428,1.3074454154769,103.848862289616,KALLANG
"100 JALAN SULTAN, SINGAPORE 199001",246.77598802395212,3rd,175.8251720089233,3rd,175.1226159445814,3rd,Commercial Building,Office,Large,1985.0,Gold,2017.0,Existing Building for Non-Residential buildings (version 3),17034.0,16000.0,0.9392978748385582,0.0,Water Cooled Chilled Water Plant,4.0,0.57,2019-07-16,0.0,N,,199001,1.30294528666428,103.861851786605,KALLANG
"152 BEACH ROAD, SINGAPORE 189721",195.92921173331308,2nd,271.94576808759155,Bottom,174.40163996695375,3rd,Commercial Building,Office,Large,1990.0,,,,105307.0,70526.0,0.6697180624269992,0.0,Water Cooled Chilled Water Plant,12.0,0.85,2019-04-17,10.0,N,,189721,1.29881253234423,103.859342322482,DOWNTOWN CORE
"15 SCIENCE CENTRE ROAD, SINGAPORE 609081",221.0287097392638,3rd,159.77281441717793,2nd,174.11680406441718,3rd,Commercial Building,Office,Large,1975.0,GoldPlus,2019.0,Existing Building for Non-Residential buildings (version 3),31296.0,28166.0,0.899987218813906,0.0,Water Cooled Chilled Water Plant,2.0,0.63,2017-11-05,100.0,N,,609081,1.33283873321146,103.735820581071,JURONG EAST
"300 TAMPINES AVENUE 5, SINGAPORE 529653",202.3675764080548,3rd,170.32952570786057,3rd,172.9100991515895,3rd,Commercial Building,Office,Large,1998.0,GoldPlus,2016.0,Existing Building for Non-Residential buildings (version 3),19566.0,14775.0,0.7551364612082183,0.0,Others,0.0,0.66,2015-07-30,0.0,N,,529653,1.35229016724451,103.941870867264,TAMPINES
"1 RAFFLES PLACE, SINGAPORE 048616",203.81861802589714,3rd,172.11403680417897,3rd,171.73765749823465,3rd,Commercial Building,Office,Large,1988.0,Gold,2020.0,Existing Building for Non-Residential buildings (version 3),117541.0,106000.0,0.9018053121437444,0.0,Water Cooled Chilled Water Plant,4.0,0.52,2019-12-15,10.0,Y,,048616,1.28424656418639,103.851050382307,DOWNTOWN CORE
"9 NORTH BUONA VISTA DRIVE, SINGAPORE 138588",183.87549302541382,2nd,149.19921771076756,2nd,148.63691266129644,2nd,Commercial Building,Office,Large,2013.0,Platinum,2021.0,New Building for Non-Residential buildings (version 3),115394.66,100096.0,1,0.0,Water Cooled Chilled Water Plant,6.0,0.54,2021-08-01,20.0,Y,,138588,1.30624556811811,103.791237458059,QUEENSTOWN
"16 COLLYER QUAY, SINGAPORE 049318",225.9915535288631,3rd,173.74909317027672,3rd,170.84857239092133,3rd,Commercial Building,Office,Large,1993.0,,,,38596.0,30000.0,0.7772826199606176,0.0,Water Cooled Chilled Water Plant,7.0,0.96,2013-04-05,0.0,N,,049318,1.28424248541962,103.852502853417,DOWNTOWN CORE
"163 PENANG ROAD, SINGAPORE 238463",182.7908449406536,2nd,167.73546203457806,3rd,169.33935830036313,3rd,Commercial Building,Office,Large,1997.0,GoldPlus,2021.0,Existing Building for Non-Residential buildings (version 3),18451.0,13500.0,0.7316676602894152,0.0,Water Cooled Chilled Water Plant,8.0,0.64,2021-04-04,35.0,N,,238463,1.29954055753541,103.840931101963,ORCHARD
"20 ANSON ROAD, SINGAPORE 079912",209.33499871893414,3rd,189.65377060380902,3rd,168.21201639764283,3rd,Commercial Building,Office,Large,2009.0,Platinum,2021.0,Existing Building for Non-Residential buildings (version 3),23418.0,21490.0,0.9176701682466479,0.0,Water Cooled Chilled Water Plant,12.0,0.63,2021-08-13,20.0,N,,079912,1.27536902177375,103.845646949217,DOWNTOWN CORE
"50 RAFFLES PLACE, SINGAPORE 048623",224.3307013406993,3rd,182.7730512699589,3rd,167.04484268678837,3rd,Commercial Building,Office,Large,1982.0,GoldPlus,2020.0,Existing Building for Non-Residential buildings (version 3),74215.0,61497.0,0.8286330256686654,0.0,Water Cooled Chilled Water Plant,5.0,0.67,2018-03-17,17.0,N,,048623,1.28466506848636,103.852127483288,DOWNTOWN CORE
"71 ROBINSON ROAD, SINGAPORE 068895",226.69302171115447,3rd,177.101660508946,3rd,166.25883183195648,3rd,Commercial Building,Office,Large,2009.0,Gold,2022.0,Existing Building for Non-Residential buildings (version 2.1),24089.0,23530.0,0.9767943874797625,0.0,Water Cooled Chilled Water Plant,7.0,0.6,2018-12-04,15.0,N,,068895,1.27838397079891,103.848812961411,DOWNTOWN CORE
"1 TAMPINES INDUSTRIAL AVENUE 3, SINGAPORE 528777",168.65816060487552,2nd,162.628940164255,2nd,166.21618628601226,3rd,Commercial Building,Office,Large,2006.0,,,,15342.0,10960.0,0.7143788293573198,0.0,Air Cooled Chilled Water Plant,12.0,1.44,2018-07-20,0.0,N,,528777,1.3580812477539,103.929394998736,PAYA LEBAR
"138 ROBINSON ROAD, SINGAPORE 068906",188.90800819526098,2nd,174.165810321278,3rd,165.80141873032846,3rd,Commercial Building,Office,Large,2016.0,Legislated,2016.0,,16839.0,1000.0,0.05938594928439931,0.0,Others,3.0,,,10.0,N,,068906,1.27870608494088,103.848418970551,DOWNTOWN CORE
"65 CHULIA STREET, SINGAPORE 049513",199.94273365388457,3rd,172.668972016143,3rd,165.51413844084232,3rd,Commercial Building,Office,Large,1979.0,Gold,2016.0,Existing Building for Non-Residential buildings (version 2.1),75079.0,50258.0,0.6694015636862505,0.0,Water Cooled Chilled Water Plant,10.0,0.79,2014-10-04,40.0,N,,049513,1.28503445044088,103.849102832547,DOWNTOWN CORE
"143 CECIL STREET, SINGAPORE 069542",179.1371651450364,2nd,150.73633364151164,2nd,164.85149254593784,3rd,Commercial Building,Office,Large,1989.0,,,,17306.0,15000.0,0.866751415693979,0.0,Water Cooled Chilled Water Plant,15.0,1.05,2011-08-10,0.0,N,,069542,1.27875862730082,103.848069533957,DOWNTOWN CORE
"3 TEMASEK AVENUE, SINGAPORE 039190",190.15433488572927,2nd,167.7988310767048,3rd,164.2225734817876,3rd,Commercial Building,Office,Large,1997.0,GoldPlus,2022.0,Existing Building for Non-Residential buildings (version 2.1),64846.0,51932.0,0.8008512475711687,0.0,Water Cooled Chilled Water Plant,6.0,0.65,2013-03-20,0.0,N,,039190,1.29359259248898,103.860272508443,DOWNTOWN CORE
"510 THOMSON ROAD, SINGAPORE 298135",197.12774627367477,3rd,193.93257716014793,3rd,163.49897500840524,3rd,Commercial Building,Office,Large,1986.0,,,,44615.0,31596.0,0.7081923120026897,0.0,Others,0.0,0.88,2010-09-18,0.0,N,,298135,1.33319804101121,103.839109146398,TOA PAYOH
"3 ANSON ROAD, SINGAPORE 079909",206.5636707439579,3rd,168.1658689357679,3rd,162.74451929326952,3rd,Commercial Building,Office,Large,2003.0,,,,33846.0,33846.0,1,0.0,Others,15.0,,,27.0,N,,079909,1.27508475472297,103.84624628336,DOWNTOWN CORE
"60 ANSON ROAD, SINGAPORE 079914",195.6080713464397,2nd,174.82250329528563,3rd,162.21793757186526,3rd,Commercial Building,Office,Large,2009.0,Platinum,2019.0,Existing Building for Non-Residential buildings (version 3),35657.0,32771.0,0.9190621757298707,0.0,Water Cooled Chilled Water Plant,10.0,0.64,2019-12-19,30.0,N,,079914,1.27481626802236,103.845177360665,DOWNTOWN CORE
"3 CLEANTECH LOOP, SINGAPORE 637143",168.1648116522126,2nd,149.9037313764732,2nd,162.02221614409606,3rd,Commercial Building,Office,Large,2014.0,Platinum,2020.0,New Building for Non-Residential buildings (version 4.0),22485.0,10537.0,0.46862352679564157,0.0,Water Cooled Chilled Water Plant,5.0,0.6,2019-12-02,32.0,Y,,637143,1.35523053316172,103.693447436835,WESTERN WATER CATCHMENT
"111 SOMERSET ROAD, SINGAPORE 238164",,,157.23090542699282,2nd,159.85953732065127,3rd,Commercial Building,Office,Large,2020.0,GoldPlus,2011.0,Existing Building (version 2),68233.0,59742.0,Omit,0.0,Water Cooled Chilled Water Plant,2.0,0.69,2020-01-21,20.0,N,,238164,1.30021292832854,103.837286475638,ORCHARD
"3 CHURCH STREET, SINGAPORE 049483",187.93505043175387,2nd,176.38044082432333,3rd,159.65902329293957,3rd,Commercial Building,Office,Large,2005.0,GoldPlus,2021.0,Existing Building for Non-Residential buildings (version 3),27562.0,27071.0,0.9821856178796894,0.0,Water Cooled Chilled Water Plant,3.0,0.62,2017-11-07,90.0,N,,049483,1.2832632231733,103.849626546611,DOWNTOWN CORE
"151 CHIN SWEE ROAD, SINGAPORE 169876",182.0153580547112,2nd,166.1628261398176,3rd,156.7462407294833,3rd,Commercial Building,Office,Large,1969.0,,,,16450.0,16352.0,0.9940425531914894,0.0,Water Cooled Chilled Water Plant,40.0,,,0.0,N,,169876,1.28703443823013,103.840813247609,OUTRAM
"6 SHENTON WAY, SINGAPORE 068809",183.0786739046142,2nd,159.57736848907845,2nd,156.28364999353755,3rd,Commercial Building,Office,Large,1974.0,Certified,2022.0,Existing Building for Non-Residential buildings (version 3),116055.0,110000.0,0.9478264615914868,268.0,Water Cooled Chilled Water Plant,6.0,,,65.0,N,,068809,1.27698070739425,103.848408630831,DOWNTOWN CORE
"47 SCOTTS ROAD, SINGAPORE 228233",196.27018635980914,3rd,145.508830760595,2nd,156.0730008419871,3rd,Commercial Building,Office,Large,1999.0,Gold,2020.0,Existing Building for Non-Residential buildings (version 3),17815.0,16000.0,0.8981195621667134,0.0,Others,5.0,0.75,2020-01-04,0.0,N,,228233,1.31234735547871,103.837084701945,NEWTON
"20 COLLYER QUAY, SINGAPORE 049319",188.0012091202211,2nd,167.87370451404882,3rd,155.18928489175497,2nd,Commercial Building,Office,Large,1985.0,Certified,2021.0,Existing Building for Non-Residential buildings (version 2.1),34736.0,27761.0,0.7991996775679411,0.0,Water Cooled Chilled Water Plant,8.0,0.72,2021-02-11,60.0,N,,049319,1.28468928277083,103.852692297865,DOWNTOWN CORE
"89 SCIENCE PARK DRIVE, SINGAPORE 118261",184.67233877773916,2nd,163.40955617336044,3rd,154.55290125601942,2nd,Commercial Building,Office,Large,1995.0,Certified,2019.0,Existing Non-Residental Buildings ENRB: 2017,20143.0,16115.0,0.800029787022787,0.0,Water Cooled Packaged Unit,5.0,0.65,2019-03-01,100.0,N,,118261,1.28797949416507,103.791337056727,QUEENSTOWN
"182 CECIL STREET, SINGAPORE 069547",151.335576317447,2nd,153.5953705647701,2nd,154.46261022464833,2nd,Commercial Building,Office,Large,2018.0,Platinum,2017.0,New Building for Non-Residential buildings (version 4.1),76208.0,67215.0,0.8819940163762334,0.0,Others,0.0,0.58,2020-11-23,60.0,N,,069547,1.27884346345479,103.847292199676,DOWNTOWN CORE
"18 ROBINSON ROAD, SINGAPORE 048547",,,,,153.84290637326137,2nd,Commercial Building,Office,Large,2021.0,GoldPlus,2022.0,Existing Non-Residental Buildings ENRB: 2017,24085.0,20000.0,,0.0,Water Cooled Chilled Water Plant,3.0,0.53,2021-10-12,100.0,N,,048547,1.28185733129757,103.850569648869,DOWNTOWN CORE
"9 BATTERY ROAD, SINGAPORE 049910",170.90404632372744,2nd,116.01373983301913,Top,153.55433342310798,2nd,Commercial Building,Office,Large,2009.0,Gold,2019.0,Existing Building for Non-Residential buildings (version 2.1),18565.0,14762.0,0.795152168058174,0.0,Others,10.0,,,0.0,N,,049910,1.28513099274851,103.852344992142,DOWNTOWN CORE
"61 ROBINSON ROAD, SINGAPORE 068893",221.9612884371029,3rd,196.20115247776366,3rd,153.49997204574333,2nd,Commercial Building,Office,Large,2000.0,Gold,2021.0,Existing Non-Residental Buildings ENRB: 2017,15740.0,12800.0,0.8132147395171537,0.0,Air Cooled Chilled Water Plant,16.0,,,0.0,N,,068893,1.27926377555562,103.849347709351,DOWNTOWN CORE
"150 SOUTH BRIDGE ROAD, SINGAPORE 058727",185.5730882352941,2nd,152.1717311563409,2nd,152.72779747260128,2nd,Commercial Building,Office,Large,1976.0,,,,17884.0,10888.0,0.6088123462312681,0.0,Water Cooled Chilled Water Plant,4.0,,,0.0,N,,058727,1.28497488239922,103.846439133077,OUTRAM
"160 ROBINSON ROAD, SINGAPORE 068914",171.07297066231507,2nd,149.89159778637057,2nd,151.34869275249213,2nd,Commercial Building,Office,Large,2017.0,Platinum,2021.0,New Building for Non-Residential buildings (version 4),28189.0,26779.0,0.9499804888431658,0.0,Water Cooled Chilled Water Plant,6.0,0.6,2021-07-22,80.0,N,,068914,1.27812790985944,103.847854628243,DOWNTOWN CORE
"138 MARKET STREET, SINGAPORE 048946",179.50278648342135,2nd,156.31420191944198,2nd,149.83533529261123,2nd,Commercial Building,Office,Large,2014.0,Platinum,2021.0,New Building for Non-Residential buildings (version 4.0),82003.0,70958.0,0.8653098057388144,0.0,Water Cooled Chilled Water Plant,6.0,0.56,2021-01-31,30.0,N,,048946,1.28185803639338,103.850083822379,DOWNTOWN CORE
"302 ORCHARD ROAD, SINGAPORE 238862",156.34077146439648,2nd,142.27892430541803,2nd,149.82073120834158,2nd,Commercial Building,Office,Large,1982.0,,,,15153.0,12450.0,0.8216194812908335,0.0,Water Cooled Chilled Water Plant,15.0,,,0.0,N,,238862,1.30394537388751,103.834827426749,ORCHARD
"3 SHENTON WAY, SINGAPORE 068805",158.30301508583318,2nd,144.09994381827642,2nd,148.39728975203744,2nd,Commercial Building,Office,Large,1991.0,,,,28835.0,28835.0,1,0.0,Water Cooled Chilled Water Plant,10.0,,,5.0,N,,068805,1.27854512277704,103.850090039853,DOWNTOWN CORE
"30 CECIL STREET, SINGAPORE 049712",159.2055453265461,2nd,156.3992057474999,2nd,147.63828297050435,2nd,Commercial Building,Office,Large,1998.0,GoldPlus,2021.0,Existing Building for Non-Residential buildings (version 2.1),27699.0,27699.0,1,0.0,Water Cooled Chilled Water Plant,8.0,0.68,2017-03-27,35.0,N,,049712,1.2827970957662,103.849887722614,DOWNTOWN CORE
"63 CHULIA STREET, SINGAPORE 049514",186.3933963939959,2nd,146.5704325428546,2nd,144.71866950883737,2nd,Commercial Building,Office,Large,1996.0,Gold,2016.0,Existing Building for Non-Residential buildings (version 2.1),22518.0,18014.0,0.7999822364330758,0.0,Water Cooled Chilled Water Plant,10.0,0.73,2016-10-03,40.0,N,,049514,1.28489046523391,103.849665596009,DOWNTOWN CORE
"1 SUPREME COURT LANE, SINGAPORE 178879",147.39172786617706,2nd,144.8529171766626,2nd,143.97137222902217,2nd,Commercial Building,Office,Large,2005.0,Platinum,2022.0,Existing Non-Residental Buildings ENRB: 2017,58824.0,43516.0,0.7397660818713451,0.0,Water Cooled Chilled Water Plant,16.0,0.93,2020-12-22,8.0,N,,178879,1.29022779066454,103.850750258013,DOWNTOWN CORE
"2 VENTURE DRIVE, SINGAPORE 608526",125.908063566804,Top,121.20045847402497,Top,142.88143489978623,2nd,Commercial Building,Office,Large,2017.0,GoldPlus,2016.0,New Building for Non-Residential buildings (version 4.1),64562.0,52918.0,0.8196462315293827,0.0,Water Cooled Chilled Water Plant,3.0,0.59,2019-03-28,78.0,N,,608526,1.33015172071471,103.744574631833,JURONG EAST
"456 ALEXANDRA ROAD, SINGAPORE 119962",145.21281138790036,Top,133.85903914590747,2nd,142.6020640569395,2nd,Commercial Building,Office,Large,1983.0,,,,28100.0,19300.0,0.6868327402135231,0.0,Water Cooled Chilled Water Plant,15.0,,,10.0,N,,119962,1.27521486569868,103.801329953313,QUEENSTOWN
"1 FUSIONOPOLIS PLACE, SINGAPORE 138522",180.33991632650097,2nd,147.99398596725695,2nd,142.09134356977876,2nd,Commercial Building,Office,Large,2014.0,Platinum,2021.0,New Building for Non-Residential buildings (version 4.0),68839.0,55585.0,0.8074637923270239,0.0,Water Cooled Chilled Water Plant,7.0,0.62,2021-10-21,30.0,N,,138522,1.29986251400969,103.788101008299,QUEENSTOWN
"ORCHARD ROAD, SINGAPORE 238823",150.2891007616975,2nd,138.00708944504896,2nd,141.969716648531,2nd,Commercial Building,Office,Large,1959.0,,,,22975.0,10038.0,0.43690968443960826,0.0,Water Cooled Chilled Water Plant,3.0,0.65,,7.0,N,,238823,1.30706679716097,103.843263772261,NEWTON
"51 SCOTTS ROAD, SINGAPORE 228241",199.84791946308727,3rd,135.8970565675935,2nd,140.95355704697985,2nd,Commercial Building,Office,Large,2008.0,,,,15645.0,13940.0,0.8910194950463407,0.0,Others,11.0,,,30.0,N,,228241,1.31340140231974,103.836884899442,NEWTON
"2 INTERNATIONAL BUSINESS PARK, SINGAPORE 609930",136.47881846519223,Top,131.25676116966008,2nd,139.39557666617188,2nd,Commercial Building,Office,Large,2002.0,GoldPlus,2021.0,Existing Building for Non-Residential buildings (version 3),67370.0,51680.0,0.767107020929197,0.0,Water Cooled Chilled Water Plant,4.0,0.62,2021-03-21,10.0,N,,609930,1.33028201498891,103.747247200113,JURONG EAST
"10 ANSON ROAD, SINGAPORE 079903",164.51506414883687,2nd,139.9805251253621,2nd,137.90103042377694,2nd,Commercial Building,Office,Large,1976.0,GoldPlus,2019.0,Existing Building for Non-Residential buildings (version 3),103899.0,102370.0,0.9852837852144871,0.0,Water Cooled Chilled Water Plant,3.0,0.63,2019-07-17,18.0,N,,079903,1.27581120588262,103.845955084997,DOWNTOWN CORE
"10 PASIR PANJANG ROAD, SINGAPORE 117438",164.74974897993118,2nd,142.07589759660274,2nd,137.33452501247106,2nd,Commercial Building,Office,Large,2010.0,Platinum,2019.0,Existing Building for Non-Residential buildings (version 3),312724.0,281942.0,0.9015681559458181,0.0,Water Cooled Chilled Water Plant,11.0,0.61,2017-06-30,30.0,N,,117438,1.27457425218392,103.79898592539,QUEENSTOWN
"6001 BEACH ROAD, SINGAPORE 199589",156.3823200407354,2nd,136.0632934019403,2nd,136.85985072626897,2nd,Commercial Building,Office,Large,1971.0,Gold,2014.0,Existing Building for Non-Residential buildings (version 3),37314.0,34094.0,0.9137053116792625,0.0,Water Cooled Chilled Water Plant,5.0,0.68,2017-07-01,0.0,N,,199589,1.30189174683933,103.864140679249,DOWNTOWN CORE
"1500 BENDEMEER ROAD, SINGAPORE 339946",136.06280837858804,Top,145.50678636078172,2nd,136.82082677601684,2nd,Commercial Building,Office,Large,2012.0,Platinum,2022.0,Existing Non-Residental Buildings ENRB: 2017,27069.0,16390.0,0.6054896745354464,0.0,Water Cooled Chilled Water Plant,8.0,0.62,2018-08-25,95.0,Y,,339946,1.32614386394012,103.869092979661,KALLANG
"78 SHENTON WAY, SINGAPORE 079120",168.76942672385638,2nd,145.42044242199918,2nd,136.6106817043698,2nd,Commercial Building,Office,Large,1989.0,Gold,2021.0,Existing Building for Non-Residential buildings (version 3),45929.0,35000.0,0.7620457662914498,0.0,Water Cooled Chilled Water Plant,1.0,0.68,2018-03-27,12.0,N,,079120,1.27320006221557,103.84529056566,DOWNTOWN CORE
